Kön,Utbildningsområde,År,Antal ansökningar
män,Säkerhetstjänster,2022,3
män,Säkerhetstjänster,2022,0
män,Säkerhetstjänster,2022,3
män,Säkerhetstjänster,2022,0
män,Säkerhetstjänster,2022,0
män,Säkerhetstjänster,2022,3
män,Säkerhetstjänster,2022,3
män,Säkerhetstjänster,2022,0
män,Säkerhetstjänster,2022,3
män,Teknik och tillverkning,2022,1088
män,Teknik och tillverkning,2022,369
män,Teknik och tillverkning,2022,719
män,Teknik och tillverkning,2022,206
män,Teknik och tillverkning,2022,67
män,Teknik och tillverkning,2022,139
män,Teknik och tillverkning,2022,33
män,Teknik och tillverkning,2022,9
män,Teknik och tillverkning,2022,24
män,Teknik och tillverkning,2022,24
män,Teknik och tillverkning,2022,6
män,Teknik och tillverkning,2022,18
män,Teknik och tillverkning,2022,22
män,Teknik och tillverkning,2022,9
män,Teknik och tillverkning,2022,13
män,Teknik och tillverkning,2022,40
män,Teknik och tillverkning,2022,6
män,Teknik och tillverkning,2022,34
män,Teknik och tillverkning,2022,23
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,20
män,Teknik och tillverkning,2022,19
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,16
män,Teknik och tillverkning,2022,7
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,6
män,Teknik och tillverkning,2022,17
män,Teknik och tillverkning,2022,5
män,Teknik och tillverkning,2022,12
män,Teknik och tillverkning,2022,113
män,Teknik och tillverkning,2022,26
män,Teknik och tillverkning,2022,87
män,Teknik och tillverkning,2022,35
män,Teknik och tillverkning,2022,12
män,Teknik och tillverkning,2022,23
män,Teknik och tillverkning,2022,354
män,Teknik och tillverkning,2022,136
män,Teknik och tillverkning,2022,218
män,Teknik och tillverkning,2022,18
män,Teknik och tillverkning,2022,4
män,Teknik och tillverkning,2022,14
män,Teknik och tillverkning,2022,19
män,Teknik och tillverkning,2022,11
män,Teknik och tillverkning,2022,8
män,Teknik och tillverkning,2022,52
män,Teknik och tillverkning,2022,14
män,Teknik och tillverkning,2022,38
män,Teknik och tillverkning,2022,27
män,Teknik och tillverkning,2022,15
män,Teknik och tillverkning,2022,12
män,Teknik och tillverkning,2022,23
män,Teknik och tillverkning,2022,12
män,Teknik och tillverkning,2022,11
män,Teknik och tillverkning,2022,18
män,Teknik och tillverkning,2022,14
män,Teknik och tillverkning,2022,4
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,0
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,7
män,Teknik och tillverkning,2022,3
män,Teknik och tillverkning,2022,4
män,Teknik och tillverkning,2022,12
män,Teknik och tillverkning,2022,6
män,Teknik och tillverkning,2022,6
män,Teknik och tillverkning,2022,16
män,Teknik och tillverkning,2022,7
män,Teknik och tillverkning,2022,9
män,Transporttjänster,2022,257
män,Transporttjänster,2022,236
män,Transporttjänster,2022,21
män,Transporttjänster,2022,57
män,Transporttjänster,2022,55
män,Transporttjänster,2022,3
män,Transporttjänster,2022,12
män,Transporttjänster,2022,11
män,Transporttjänster,2022,0
män,Transporttjänster,2022,15
män,Transporttjänster,2022,15
män,Transporttjänster,2022,0
män,Transporttjänster,2022,13
män,Transporttjänster,2022,13
män,Transporttjänster,2022,0
män,Transporttjänster,2022,7
män,Transporttjänster,2022,5
män,Transporttjänster,2022,0
män,Transporttjänster,2022,5
män,Transporttjänster,2022,4
män,Transporttjänster,2022,0
män,Transporttjänster,2022,3
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Transporttjänster,2022,0
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Transporttjänster,2022,3
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Transporttjänster,2022,30
män,Transporttjänster,2022,27
män,Transporttjänster,2022,3
män,Transporttjänster,2022,8
män,Transporttjänster,2022,7
män,Transporttjänster,2022,0
män,Transporttjänster,2022,50
män,Transporttjänster,2022,44
män,Transporttjänster,2022,6
män,Transporttjänster,2022,3
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Transporttjänster,2022,11
män,Transporttjänster,2022,9
män,Transporttjänster,2022,0
män,Transporttjänster,2022,4
män,Transporttjänster,2022,4
män,Transporttjänster,2022,0
män,Transporttjänster,2022,8
män,Transporttjänster,2022,8
män,Transporttjänster,2022,0
män,Transporttjänster,2022,8
män,Transporttjänster,2022,7
män,Transporttjänster,2022,3
män,Transporttjänster,2022,6
män,Transporttjänster,2022,6
män,Transporttjänster,2022,0
män,Transporttjänster,2022,0
män,Transporttjänster,2022,0
män,Transporttjänster,2022,0
män,Transporttjänster,2022,3
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Transporttjänster,2022,7
män,Transporttjänster,2022,6
män,Transporttjänster,2022,3
män,Transporttjänster,2022,4
män,Transporttjänster,2022,3
män,Transporttjänster,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
män,Övrigt,2022,0
kvinnor,Data/It,2023,2482
kvinnor,Data/It,2023,617
kvinnor,Data/It,2023,1865
kvinnor,Data/It,2023,1025
kvinnor,Data/It,2023,246
kvinnor,Data/It,2023,779
kvinnor,Data/It,2023,79
kvinnor,Data/It,2023,15
kvinnor,Data/It,2023,64
kvinnor,Data/It,2023,37
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,30
kvinnor,Data/It,2023,58
kvinnor,Data/It,2023,13
kvinnor,Data/It,2023,45
kvinnor,Data/It,2023,33
kvinnor,Data/It,2023,8
kvinnor,Data/It,2023,25
kvinnor,Data/It,2023,25
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,18
kvinnor,Data/It,2023,18
kvinnor,Data/It,2023,0
kvinnor,Data/It,2023,17
kvinnor,Data/It,2023,5
kvinnor,Data/It,2023,3
kvinnor,Data/It,2023,0
kvinnor,Data/It,2023,22
kvinnor,Data/It,2023,3
kvinnor,Data/It,2023,21
kvinnor,Data/It,2023,337
kvinnor,Data/It,2023,98
kvinnor,Data/It,2023,239
kvinnor,Data/It,2023,46
kvinnor,Data/It,2023,6
kvinnor,Data/It,2023,40
kvinnor,Data/It,2023,529
kvinnor,Data/It,2023,122
kvinnor,Data/It,2023,407
kvinnor,Data/It,2023,37
kvinnor,Data/It,2023,4
kvinnor,Data/It,2023,33
kvinnor,Data/It,2023,24
kvinnor,Data/It,2023,8
kvinnor,Data/It,2023,16
kvinnor,Data/It,2023,36
kvinnor,Data/It,2023,10
kvinnor,Data/It,2023,26
kvinnor,Data/It,2023,25
kvinnor,Data/It,2023,8
kvinnor,Data/It,2023,17
kvinnor,Data/It,2023,25
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,18
kvinnor,Data/It,2023,28
kvinnor,Data/It,2023,10
kvinnor,Data/It,2023,18
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,3
kvinnor,Data/It,2023,5
kvinnor,Data/It,2023,22
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,15
kvinnor,Data/It,2023,12
kvinnor,Data/It,2023,7
kvinnor,Data/It,2023,5
kvinnor,Data/It,2023,52
kvinnor,Data/It,2023,27
kvinnor,Data/It,2023,25
kvinnor,"Ekonomi, administration och försäljning",2023,9962
kvinnor,"Ekonomi, administration och försäljning",2023,896
kvinnor,"Ekonomi, administration och försäljning",2023,9066
kvinnor,"Ekonomi, administration och försäljning",2023,3870
kvinnor,"Ekonomi, administration och försäljning",2023,353
kvinnor,"Ekonomi, administration och försäljning",2023,3517
kvinnor,"Ekonomi, administration och försäljning",2023,305
kvinnor,"Ekonomi, administration och försäljning",2023,25
kvinnor,"Ekonomi, administration och försäljning",2023,280
kvinnor,"Ekonomi, administration och försäljning",2023,168
kvinnor,"Ekonomi, administration och försäljning",2023,14
kvinnor,"Ekonomi, administration och försäljning",2023,154
kvinnor,"Ekonomi, administration och försäljning",2023,286
kvinnor,"Ekonomi, administration och försäljning",2023,28
kvinnor,"Ekonomi, administration och försäljning",2023,258
kvinnor,"Ekonomi, administration och försäljning",2023,206
kvinnor,"Ekonomi, administration och försäljning",2023,29
kvinnor,"Ekonomi, administration och försäljning",2023,177
kvinnor,"Ekonomi, administration och försäljning",2023,112
kvinnor,"Ekonomi, administration och försäljning",2023,6
kvinnor,"Ekonomi, administration och försäljning",2023,106
kvinnor,"Ekonomi, administration och försäljning",2023,104
kvinnor,"Ekonomi, administration och försäljning",2023,5
kvinnor,"Ekonomi, administration och försäljning",2023,99
kvinnor,"Ekonomi, administration och försäljning",2023,41
kvinnor,"Ekonomi, administration och försäljning",2023,4
kvinnor,"Ekonomi, administration och försäljning",2023,37
kvinnor,"Ekonomi, administration och försäljning",2023,47
kvinnor,"Ekonomi, administration och försäljning",2023,3
kvinnor,"Ekonomi, administration och försäljning",2023,45
kvinnor,"Ekonomi, administration och försäljning",2023,1389
kvinnor,"Ekonomi, administration och försäljning",2023,126
kvinnor,"Ekonomi, administration och försäljning",2023,1263
kvinnor,"Ekonomi, administration och försäljning",2023,328
kvinnor,"Ekonomi, administration och försäljning",2023,23
kvinnor,"Ekonomi, administration och försäljning",2023,305
kvinnor,"Ekonomi, administration och försäljning",2023,1898
kvinnor,"Ekonomi, administration och försäljning",2023,163
kvinnor,"Ekonomi, administration och försäljning",2023,1735
kvinnor,"Ekonomi, administration och försäljning",2023,101
kvinnor,"Ekonomi, administration och försäljning",2023,7
kvinnor,"Ekonomi, administration och försäljning",2023,94
kvinnor,"Ekonomi, administration och försäljning",2023,144
kvinnor,"Ekonomi, administration och försäljning",2023,14
kvinnor,"Ekonomi, administration och försäljning",2023,130
kvinnor,"Ekonomi, administration och försäljning",2023,191
kvinnor,"Ekonomi, administration och försäljning",2023,23
kvinnor,"Ekonomi, administration och försäljning",2023,168
kvinnor,"Ekonomi, administration och försäljning",2023,110
kvinnor,"Ekonomi, administration och försäljning",2023,19
kvinnor,"Ekonomi, administration och försäljning",2023,91
kvinnor,"Ekonomi, administration och försäljning",2023,151
kvinnor,"Ekonomi, administration och försäljning",2023,13
kvinnor,"Ekonomi, administration och försäljning",2023,138
kvinnor,"Ekonomi, administration och försäljning",2023,111
kvinnor,"Ekonomi, administration och försäljning",2023,9
kvinnor,"Ekonomi, administration och försäljning",2023,102
kvinnor,"Ekonomi, administration och försäljning",2023,72
kvinnor,"Ekonomi, administration och försäljning",2023,6
kvinnor,"Ekonomi, administration och försäljning",2023,66
kvinnor,"Ekonomi, administration och försäljning",2023,115
kvinnor,"Ekonomi, administration och försäljning",2023,9
kvinnor,"Ekonomi, administration och försäljning",2023,106
kvinnor,"Ekonomi, administration och försäljning",2023,76
kvinnor,"Ekonomi, administration och försäljning",2023,9
kvinnor,"Ekonomi, administration och försäljning",2023,67
kvinnor,"Ekonomi, administration och försäljning",2023,137
kvinnor,"Ekonomi, administration och försäljning",2023,9
kvinnor,"Ekonomi, administration och försäljning",2023,128
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,Friskvård och kroppsvård,2023,0
kvinnor,"Hotell, restaurang och turism",2023,827
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,827
kvinnor,"Hotell, restaurang och turism",2023,296
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,296
kvinnor,"Hotell, restaurang och turism",2023,27
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,27
kvinnor,"Hotell, restaurang och turism",2023,20
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,20
kvinnor,"Hotell, restaurang och turism",2023,17
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,17
kvinnor,"Hotell, restaurang och turism",2023,12
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,12
kvinnor,"Hotell, restaurang och turism",2023,7
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,7
kvinnor,"Hotell, restaurang och turism",2023,12
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,12
kvinnor,"Hotell, restaurang och turism",2023,8
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,8
kvinnor,"Hotell, restaurang och turism",2023,10
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,10
kvinnor,"Hotell, restaurang och turism",2023,115
kvinnor,"Hotell, restaurang och turism",2023,0
kvinnor,"Hotell, restaurang och turism",2023,115
